#Frame_Number,qw,qx,qy,qz,tx,ty,tz,vx,vy,vz
1214,0.18299825,-0.5828233,-0.3301601,0.7195992,36.139194,10.161425,-56.82201,0.0,0.0,0.0
1215,0.17362814,-0.59691757,-0.32106435,0.7144651,37.02099,10.574255,-56.593952,0.0,0.0,0.0
1216,0.16233133,-0.61539584,-0.3107416,0.7059576,36.084324,10.251374,-56.72961,0.0,0.0,0.0
1217,0.13858625,-0.62530285,-0.309349,0.70291775,36.35642,9.30834,-56.53817,0.0,0.0,0.0
1218,0.14148061,-0.63682866,-0.30153254,0.6953493,35.495255,8.8102255,-56.639534,0.0,0.0,0.0
1219,0.14642029,-0.6482814,-0.29466033,0.68663496,35.041557,7.924332,-56.736244,0.0,0.0,0.0
1220,0.14872569,-0.6580801,-0.29431912,0.6768955,35.22591,6.9421873,-56.698753,0.0,0.0,0.0
1221,0.15757723,-0.6650598,-0.28956103,0.670089,34.42022,6.350585,-56.669254,0.0,0.0,0.0
1222,0.63128245,0.59272975,0.10255798,0.4895261,34.109447,5.4309983,-56.428875,0.0,0.0,0.0
1223,0.6290361,0.5868938,0.11223165,0.49726576,34.008915,4.4398966,-56.341633,0.0,0.0,0.0
1224,-0.4973669,0.7692801,0.24350967,-0.31864923,33.402348,3.6514816,-56.443993,0.0,0.0,0.0
1225,-0.5047578,0.7781313,0.22213413,-0.30064532,33.04909,4.579068,-56.322365,0.0,0.0,0.0
1226,-0.50842834,0.78784925,0.20156588,-0.28313485,32.306976,5.142013,-56.686176,0.0,0.0,0.0
1227,-0.51181424,0.7975219,0.18456787,-0.2606524,31.737614,5.8518877,-57.100792,0.0,0.0,0.0
1228,-0.51582676,0.8048605,0.17016226,-0.23909664,30.922203,6.260381,-57.510956,0.0,0.0,0.0
1229,-0.49490458,0.8107666,0.17359877,-0.25998166,30.339104,5.448931,-57.471645,0.0,0.0,0.0
1230,-0.49689442,0.81542456,0.16687885,-0.24562195,30.109098,4.595174,-57.004528,0.0,0.0,0.0
1231,-0.4978556,0.8193997,0.16566864,-0.23081982,30.662395,3.9425392,-56.486908,0.0,0.0,0.0
1232,0.5807556,0.3151921,0.66073,0.35610783,30.234606,3.153733,-56.045567,0.0,0.0,0.0
1233,0.58166325,0.3075126,0.6630999,0.35693473,29.261358,3.1947615,-56.271633,0.0,0.0,0.0
1234,0.5856554,0.3007736,0.6615917,0.35894206,30.237324,3.1381247,-56.0612,0.0,0.0,0.0
1235,0.72857535,0.110874124,-0.6740262,-0.05073041,30.180767,3.9613206,-55.496265,0.0,0.0,0.0
1236,0.7294803,0.10665674,-0.67278844,-0.061955273,29.21896,4.041021,-55.758137,0.0,0.0,0.0
1237,0.72741896,0.10695424,-0.6749114,-0.06258606,29.226679,3.180213,-56.26701,0.0,0.0,0.0
1238,0.72743034,0.10202482,-0.67413855,-0.07728702,28.272982,3.2782822,-56.55134,0.0,0.0,0.0
1239,0.7253145,0.097404495,-0.67496103,-0.09412135,27.322407,3.4496508,-56.810257,0.0,0.0,0.0
1240,0.72166634,0.094464816,-0.67683613,-0.11030392,26.37426,3.5876684,-57.096558,0.0,0.0,0.0
1241,0.7173099,0.09057464,-0.67913866,-0.12662327,25.417646,3.7700188,-57.323795,0.0,0.0,0.0
1242,0.7082175,0.08683355,-0.6862578,-0.14120257,24.46603,3.975862,-57.551952,0.0,0.0,0.0
1243,-0.69366956,-0.08573484,0.6984526,0.15374045,23.566612,4.325837,-57.813797,0.0,0.0,0.0
1244,-0.68868166,-0.09069511,0.70137036,0.15991116,23.315628,3.62176,-57.149506,0.0,0.0,0.0
1245,-0.6720375,-0.085511886,0.7157315,0.16965176,22.353657,3.8109677,-57.346508,0.0,0.0,0.0
1246,-0.63862884,-0.07657222,0.7443885,0.17937565,22.514782,4.2211,-58.244186,0.0,0.0,0.0
1247,-0.32679498,0.9297308,-0.16262318,-0.048574284,21.910477,4.741575,-58.847446,0.0,0.0,0.0
1248,-0.32994327,0.9286003,-0.14607234,-0.08661258,20.942469,4.9724574,-58.9457,0.0,0.0,0.0
1249,-0.3351638,0.9248135,-0.13997811,-0.11309858,20.72739,5.6435957,-59.655148,0.0,0.0,0.0
1250,0.9113503,0.34472802,0.18654592,-0.12571326,19.81321,5.7833505,-59.274696,0.0,0.0,0.0
1251,0.91542816,0.34730813,0.1629155,-0.1217655,20.029428,5.074375,-58.603428,0.0,0.0,0.0
1252,0.91978765,0.3474271,0.13193266,-0.12601136,19.120575,4.7759624,-58.311993,0.0,0.0,0.0
1253,0.92274654,0.34642473,0.108886845,-0.12912151,19.42286,4.043733,-57.701694,0.0,0.0,0.0
1254,-0.3365638,0.9372249,-0.02753749,0.08703964,18.43616,4.194789,-57.64166,0.0,0.0,0.0
1255,-0.34222007,0.93698764,-0.02120508,0.06700664,17.688152,4.101626,-56.98454,0.0,0.0,0.0
1256,-0.34882873,0.9356272,-0.0184156,0.05080437,16.88075,4.384252,-56.466633,0.0,0.0,0.0
1257,-0.35843492,0.93263406,-0.016676314,0.037948564,17.341448,4.9306135,-57.166096,0.0,0.0,0.0
1258,-0.36822665,0.9290791,-0.014765552,0.031672556,17.769636,5.4740667,-57.888115,0.0,0.0,0.0
1259,-0.3834248,0.92320204,-0.011533892,0.023460822,18.09209,5.028816,-58.723446,0.0,0.0,0.0
1260,-0.40267268,0.9151738,-0.0023136477,0.017499493,18.477333,5.6132445,-59.43761,0.0,0.0,0.0
1261,-0.3959184,0.91730595,-0.0033046124,0.042278763,19.20785,5.021632,-59.778698,0.0,0.0,0.0
1262,-0.4101997,0.91113025,0.0019090492,0.03967673,19.436731,4.409137,-60.535313,0.0,0.0,0.0
1263,-0.43387243,0.90003633,0.0169673,0.037435286,19.96549,4.81994,-61.278046,0.0,0.0,0.0
1264,-0.45735356,0.8882367,0.025620399,0.034740817,20.341303,5.2979045,-62.071968,0.0,0.0,0.0
1265,-0.4683532,0.88119435,0.039579,0.050747514,21.083296,4.873875,-62.591244,0.0,0.0,0.0
1266,-0.49552217,0.86540073,0.054848477,0.050308764,21.52716,5.3558755,-63.346664,0.0,0.0,0.0
1267,-0.5149142,0.8534207,0.064984515,0.04809922,21.1742,4.7300076,-62.651173,0.0,0.0,0.0
1268,-0.5242293,0.8476048,0.06465922,0.050685048,20.795216,4.1860285,-61.902534,0.0,0.0,0.0
1269,-0.5309551,0.84310365,0.062305853,0.058145564,21.226248,4.923419,-62.4226,0.0,0.0,0.0
1270,0.21249077,0.08246316,0.93205744,-0.28163177,21.525404,5.196905,-63.336773,0.0,0.0,0.0
1271,0.21210264,0.07373923,0.93151826,-0.2860921,21.206648,5.2002563,-62.38894,0.0,0.0,0.0
1272,0.20817983,0.06483225,0.9326344,-0.28749081,21.524494,5.1639776,-63.336388,0.0,0.0,0.0
1273,0.194803,0.05719962,0.9374917,-0.28264683,21.92444,4.9926305,-64.23677,0.0,0.0,0.0
1274,0.18237303,0.048741512,0.9428766,-0.274496,22.436182,4.7801046,-65.06921,0.0,0.0,0.0
1275,0.18068151,0.043592602,0.94356304,-0.27412155,23.052917,5.23617,-65.7108,0.0,0.0,0.0
1276,0.1345432,0.9590491,-0.1293633,-0.21304478,23.126863,5.6419177,-64.79981,0.0,0.0,0.0
1277,0.13418524,0.9612781,-0.12492487,-0.20574889,23.043442,5.2253213,-65.70506,0.0,0.0,0.0
1278,0.54227227,0.12459172,0.32490444,0.764758,22.505327,4.578585,-65.16454,0.0,0.0,0.0
1279,0.078829244,0.9731907,-0.17089765,-0.13221104,21.907242,3.9258654,-64.69952,0.0,0.0,0.0
1280,0.088631645,0.9717054,-0.18199848,-0.12169487,21.950348,4.256048,-63.756584,0.0,0.0,0.0
1281,0.09355105,0.9708158,-0.18989082,-0.11272263,21.897959,4.578032,-62.81129,0.0,0.0,0.0
1282,0.09594499,0.9710585,-0.18952411,-0.109181195,21.79089,4.302927,-63.766724,0.0,0.0,0.0
1283,0.09931912,0.97139156,-0.18625377,-0.1088288,21.875444,4.521479,-62.794567,0.0,0.0,0.0
1284,0.10301466,0.971243,-0.18512204,-0.10864999,21.89919,4.5443225,-63.794025,0.0,0.0,0.0
1285,0.09395577,0.16133292,0.97369754,-0.13060267,21.84221,4.3152122,-64.765755,0.0,0.0,0.0
1286,0.14969824,0.9631245,-0.19041802,-0.11714364,21.771612,4.04792,-65.72678,0.0,0.0,0.0
1287,0.036821093,0.19117144,0.9804318,0.029175514,21.665152,3.9417558,-66.715416,0.0,0.0,0.0
1288,0.042423945,0.19075948,0.9801221,0.034231015,21.661648,3.8572233,-67.71183,0.0,0.0,0.0
1289,0.046809826,0.19399962,0.97908545,0.039556272,21.705473,3.7245722,-68.70203,0.0,0.0,0.0
1290,0.04992679,0.19889021,0.9777215,0.0448403,21.588448,3.525285,-67.729095,0.0,0.0,0.0
1291,0.053790975,0.20308676,0.9763913,0.05022203,21.702824,3.406029,-68.71535,0.0,0.0,0.0
1292,0.12904046,0.9601897,-0.2165058,0.120455354,21.543545,3.5167885,-67.73435,0.0,0.0,0.0
1293,0.13214484,0.9595351,-0.2193961,0.1170273,21.4442,3.6562636,-66.74912,0.0,0.0,0.0
1294,0.13506071,0.9585786,-0.2232245,0.114265166,21.43239,3.5147185,-67.73898,0.0,0.0,0.0
1295,0.13801874,0.9573323,-0.22763163,0.112470105,21.343924,3.2493863,-68.69907,0.0,0.0,0.0
1296,-0.09527543,0.26231593,0.9439234,-0.176413,21.279734,2.9392388,-69.64759,0.0,0.0,0.0
1297,-0.033073697,0.96253365,-0.25415692,0.08853984,21.319624,3.0743105,-68.657555,0.0,0.0,0.0
1298,0.023194633,0.25485492,0.96669513,-0.0033946012,21.428741,3.0704973,-69.65158,0.0,0.0,0.0
1299,0.027002962,0.2540204,0.9668209,0.0013720106,21.518608,3.1122646,-70.64666,0.0,0.0,0.0
1300,0.029254837,0.25448182,0.9666233,0.004745676,21.498356,3.0975637,-71.64635,0.0,0.0,0.0
1301,0.029902508,0.25593993,0.96618295,0.0095446315,21.705454,3.243826,-72.61367,0.0,0.0,0.0
1302,0.02873726,0.26071492,0.96487266,0.014922017,21.669624,3.311688,-73.61072,0.0,0.0,0.0
1303,0.025182417,0.26488283,0.963735,0.020441568,21.889223,3.5261035,-72.65898,0.0,0.0,0.0
1304,0.017330464,0.26606464,0.96351784,0.023294324,21.826508,3.4950812,-73.65653,0.0,0.0,0.0
1305,0.0019721407,0.26455507,0.96411586,0.02207575,21.932755,3.5757475,-72.665474,0.0,0.0,0.0
1306,-0.004343397,0.26087028,0.9651609,0.019804912,21.899471,3.6337051,-73.66323,0.0,0.0,0.0
1307,-0.0020338814,0.26055193,0.96517324,0.023434257,21.859365,3.8260722,-74.64374,0.0,0.0,0.0
1308,-0.0071550813,0.2570901,0.9654976,0.040839475,21.798132,3.8844812,-75.64015,0.0,0.0,0.0
1309,-0.0072888276,0.25452393,0.9651721,0.060060717,21.685316,3.994142,-76.6277,0.0,0.0,0.0
1310,0.0022340985,0.25692582,0.96327883,0.07796178,21.49278,3.8923965,-77.6037,0.0,0.0,0.0
1311,0.008882723,0.25808525,0.9607733,0.101132356,21.404623,3.909345,-78.59966,0.0,0.0,0.0
1312,0.81003606,-0.4794163,0.15790883,-0.29843992,21.925697,4.6676273,-78.99144,0.0,0.0,0.0
1313,0.79813176,-0.4975817,0.16354276,-0.29774466,21.618021,4.515868,-78.052124,0.0,0.0,0.0
1314,0.7838004,-0.5213786,0.16322029,-0.2952633,21.997444,5.045582,-77.29355,0.0,0.0,0.0
1315,0.77169675,-0.5431497,0.16176245,-0.28862676,22.34805,5.540241,-76.49832,0.0,0.0,0.0
1316,0.7493374,-0.5766598,0.16760564,-0.2790436,22.780176,6.1670527,-77.14668,0.0,0.0,0.0
1317,0.73411375,-0.5947303,0.16820048,-0.2812142,22.94137,6.219164,-76.16113,0.0,0.0,0.0
1318,0.72848696,-0.6000687,0.17033981,-0.28321144,23.062784,6.0399895,-75.18484,0.0,0.0,0.0
1319,0.7272864,-0.60151,0.1768529,-0.27921897,23.544115,6.586314,-74.49938,0.0,0.0,0.0
1320,0.4015193,-0.009779241,-0.4708628,0.78547746,23.29817,6.5312886,-75.4671,0.0,0.0,0.0
1321,0.38760185,-0.015543957,-0.46777925,0.79416984,23.088526,6.0584826,-74.61124,0.0,0.0,0.0
1322,0.36792138,-0.027971908,-0.46418318,0.8052238,22.621933,5.176362,-74.546776,0.0,0.0,0.0
1323,0.3516612,-0.040583987,-0.46292764,0.81264096,22.82794,5.7348547,-75.350296,0.0,0.0,0.0
1324,0.33771867,-0.058000192,-0.4618458,0.8180957,22.605715,5.223052,-74.52043,0.0,0.0,0.0
1325,0.32367796,-0.07235242,-0.46515188,0.82075053,22.770206,5.773391,-75.33901,0.0,0.0,0.0
1326,0.31987742,-0.077616625,-0.4737252,0.8168467,22.59515,5.237327,-74.51318,0.0,0.0,0.0
1327,0.31703246,-0.089701965,-0.48888174,0.80773675,23.173326,6.036996,-74.67518,0.0,0.0,0.0
1328,0.31314072,-0.10388228,-0.50026494,0.8005538,23.243605,6.644957,-75.466034,0.0,0.0,0.0
1329,0.3120032,-0.11463463,-0.51365906,0.7909913,23.317623,6.038935,-74.674034,0.0,0.0,0.0
1330,0.31572503,-0.11670092,-0.52311426,0.78297514,23.059868,5.4065876,-73.94349,0.0,0.0,0.0
1331,0.3164515,-0.11616641,-0.523584,0.7824472,23.210825,6.1071935,-74.640884,0.0,0.0,0.0
1332,0.31635916,-0.11556255,-0.5210128,0.7842881,22.962694,5.502779,-73.88384,0.0,0.0,0.0
1333,0.9306827,0.17712866,0.07012063,-0.31231108,23.231474,6.1126227,-74.629395,0.0,0.0,0.0
1334,0.9294265,0.18115823,0.06998961,-0.31376678,22.982393,5.4667015,-73.90777,0.0,0.0,0.0
1335,0.92866266,0.18811515,0.07385549,-0.31103647,22.751884,4.9046154,-73.11346,0.0,0.0,0.0
1336,0.9310919,0.18726417,0.085853994,-0.30104664,22.723593,4.5693974,-72.171745,0.0,0.0,0.0
1337,0.23818497,-0.2531874,0.51091653,0.78621143,22.666391,4.955884,-71.25122,0.0,0.0,0.0
1338,0.22078405,-0.26450136,0.5032615,0.7924779,22.375221,4.031921,-71.49924,0.0,0.0,0.0
1339,0.20920357,-0.2763654,0.4943655,0.7971567,22.525078,5.006931,-71.33523,0.0,0.0,0.0
1340,0.2000669,-0.28263423,0.497159,0.79556525,22.739117,5.9438624,-71.05892,0.0,0.0,0.0
1341,0.34852156,0.5159492,0.7013002,-0.34714147,23.2741,5.680997,-70.25599,0.0,0.0,0.0
1342,0.08403526,-0.23142421,0.5316435,0.81039256,23.900225,5.463733,-69.50715,0.0,0.0,0.0
1343,0.082500346,-0.22900312,0.53116816,0.81154895,24.31702,5.2895584,-68.615,0.0,0.0,0.0
1344,0.054396637,0.89362997,0.44333494,-0.04382429,24.615612,4.5673275,-67.99111,0.0,0.0,0.0
1345,-0.5269241,0.22464035,-0.30795974,0.7596371,25.42419,4.0999846,-68.348595,0.0,0.0,0.0
1346,-0.5297835,0.22502062,-0.30501854,0.7587219,26.112736,3.736335,-68.97602,0.0,0.0,0.0
1347,0.7591407,-0.023822637,0.2000879,0.61895293,26.612232,3.767996,-68.11028,0.0,0.0,0.0
1348,0.76183337,-0.019348415,0.19558756,0.6172367,26.055882,3.7519677,-68.94108,0.0,0.0,0.0
1349,0.766385,-0.010794583,0.18966192,0.6136496,25.512222,4.358599,-68.361046,0.0,0.0,0.0
1350,0.7720033,-0.0034323882,0.18769634,0.60726374,25.859015,4.9713597,-67.65093,0.0,0.0,0.0
1351,0.7798471,0.008159155,0.18894221,0.5967183,26.36489,5.0953,-66.79727,0.0,0.0,0.0
1352,0.7851163,0.02167811,0.19718522,0.58672005,26.759502,5.1997633,-65.884384,0.0,0.0,0.0
1353,0.788354,0.032775432,0.21630403,0.5750099,27.584946,5.2720494,-65.32455,0.0,0.0,0.0
1354,0.79208064,0.05059861,0.23665725,0.5603939,28.040533,5.382676,-64.44125,0.0,0.0,0.0
1355,0.7989446,0.07193911,0.25175956,0.54141426,28.588732,5.5113163,-63.61486,0.0,0.0,0.0
1356,0.80701697,0.08943487,0.2666488,0.5192528,29.17326,5.5587916,-62.80488,0.0,0.0,0.0
1357,0.8167945,0.10589166,0.2704579,0.49848396,29.808372,5.62328,-62.035152,0.0,0.0,0.0
1358,0.8218163,0.10030622,0.27163202,0.49068594,30.400818,5.682739,-61.23174,0.0,0.0,0.0
1359,0.8215535,0.09244569,0.26567292,0.49590477,31.067698,5.7519045,-60.48979,0.0,0.0,0.0
1360,0.81967556,0.08444249,0.25851843,0.5041525,30.571083,5.601685,-61.344666,0.0,0.0,0.0
1361,0.8172333,0.0856591,0.25489777,0.5097248,29.964252,5.507459,-62.133892,0.0,0.0,0.0
1362,0.1488025,0.8374363,-0.5106149,-0.12581989,29.065113,5.522817,-61.6965,0.0,0.0,0.0
1363,0.13759962,0.83753043,-0.5171883,-0.110115066,29.405436,5.515504,-60.756218,0.0,0.0,0.0
1364,0.12753278,0.8405986,-0.52167755,-0.07058316,29.776564,5.512393,-59.82764,0.0,0.0,0.0
1365,0.12889807,0.83791596,-0.5301725,-0.014114027,29.436752,5.4894686,-60.767857,0.0,0.0,0.0
1366,0.13398606,0.83997124,-0.5240938,0.042681463,29.482836,4.902238,-61.575962,0.0,0.0,0.0
1367,0.13118209,0.82132024,-0.48686203,0.266814,30.353226,4.4154615,-61.50201,0.0,0.0,0.0
1368,0.12590517,0.82851034,-0.47620705,0.26635575,30.278067,3.873723,-62.339188,0.0,0.0,0.0
1369,0.12736045,0.82735467,-0.4823163,0.25813678,30.27325,4.415036,-61.498383,0.0,0.0,0.0
1370,0.14276531,0.8206542,-0.49605048,0.24510942,30.639444,3.8353655,-62.226315,0.0,0.0,0.0
1371,0.16500854,0.8098239,-0.5091375,0.24028425,30.88846,3.3937283,-63.088257,0.0,0.0,0.0
1372,0.1918634,0.7946729,-0.5197812,0.24801402,31.095818,3.0338454,-63.99792,0.0,0.0,0.0
1373,0.21343704,0.78390306,-0.5228272,0.25805497,31.295635,2.7395124,-64.9325,0.0,0.0,0.0
1374,0.22566271,0.77757996,-0.52197355,0.26830828,31.418634,2.3768315,-65.85626,0.0,0.0,0.0
1375,0.23635693,0.7739513,-0.5220788,0.2693853,31.974566,1.7103772,-66.353035,0.0,0.0,0.0
1376,0.24529412,0.77168643,-0.5255408,0.26103193,32.1443,1.33648,-67.26484,0.0,0.0,0.0
1377,0.25031194,0.7707077,-0.527339,0.2554743,32.312153,0.95159835,-68.17242,0.0,0.0,0.0
1378,0.26417384,0.7630238,-0.52841717,0.26226354,32.51425,0.62065876,-69.09417,0.0,0.0,0.0
1379,0.26995218,0.7569861,-0.52898455,0.27253112,32.702087,0.2638977,-70.009285,0.0,0.0,0.0
1380,0.27913615,0.7518949,-0.5267386,0.28157327,32.55925,0.6681162,-69.10585,0.0,0.0,0.0
1381,0.28880444,0.74898326,-0.52421904,0.2842719,32.74924,0.17584364,-69.9553,0.0,0.0,0.0
1382,0.3000307,0.7440209,-0.5241505,0.28579852,32.896587,-0.26441005,-70.841,0.0,0.0,0.0
1383,0.23666146,0.47647956,0.8447905,0.057337087,33.193462,-0.74863344,-71.66404,0.0,0.0,0.0
1384,0.23669797,0.46926618,0.84791905,0.06925797,32.868317,-0.18585508,-70.90407,0.0,0.0,0.0
1385,0.23780498,0.47133812,0.84626347,0.07160519,33.1637,-0.78252214,-71.650215,0.0,0.0,0.0
1386,0.23971942,0.47279105,0.84437644,0.07766388,33.17684,-1.1599327,-72.576164,0.0,0.0,0.0
1387,0.24140279,0.46705467,0.8458462,0.09016048,33.41394,-1.6041533,-73.44014,0.0,0.0,0.0
1388,0.24431305,0.46225008,0.84641564,0.10107721,33.69598,-2.1653173,-74.218315,0.0,0.0,0.0
1389,0.42672023,0.7325036,-0.5291382,0.036892258,33.76965,-2.5947456,-75.1184,0.0,0.0,0.0
1390,0.43262258,0.72783,-0.53115433,0.03124529,33.77924,-2.1243567,-74.236,0.0,0.0,0.0
1391,-0.07589145,0.6023152,0.7462805,-0.27298772,33.337494,-2.6220648,-74.98242,0.0,0.0,0.0
1392,0.56976706,0.62659824,-0.50676465,-0.16102721,32.693554,-3.0852122,-75.591385,0.0,0.0,0.0
1393,0.57141644,0.6252581,-0.5053165,-0.16489649,31.856949,-3.605582,-75.76257,0.0,0.0,0.0
1394,0.57280713,0.6250514,-0.5035355,-0.16629724,31.37661,-4.1899533,-76.416626,0.0,0.0,0.0
1395,0.5740248,0.6256099,-0.50080174,-0.16824214,30.73419,-4.7883987,-76.89533,0.0,0.0,0.0
1396,-0.053075213,0.5190949,0.73555624,-0.4320654,30.06256,-5.3681774,-77.3566,0.0,0.0,0.0
1397,-0.052865647,0.5184339,0.7369886,-0.43044075,30.8208,-4.793191,-77.049255,0.0,0.0,0.0
1398,-0.05208052,0.51905566,0.736617,-0.43042326,30.089706,-5.456592,-77.20863,0.0,0.0,0.0
1399,-0.052552953,0.5187558,0.73745686,-0.4292877,29.278578,-5.985925,-77.457375,0.0,0.0,0.0
1400,-0.052266773,0.5201586,0.73627627,-0.42965153,30.070461,-5.3983,-77.2912,0.0,0.0,0.0
1401,0.6951921,0.62984324,-0.26678106,0.22098263,29.723614,-6.28185,-77.605896,0.0,0.0,0.0
1402,0.18955885,0.2954929,0.8240532,-0.44462085,29.703032,-7.250393,-77.85389,0.0,0.0,0.0
1403,0.18819591,0.29808956,0.8227012,-0.44596815,29.365852,-8.186345,-77.75238,0.0,0.0,0.0
1404,0.76539683,0.538748,-0.21809094,0.2763233,29.369602,-9.179379,-77.87015,0.0,0.0,0.0
1405,0.7658706,0.5385475,-0.21666947,0.27651972,29.315767,-8.184623,-77.78319,0.0,0.0,0.0
1406,0.27241826,0.19280005,0.7937133,-0.5085623,29.205696,-7.190715,-77.77748,0.0,0.0,0.0
1407,0.60097057,0.6404758,-0.057794843,0.47464183,29.61099,-8.100982,-77.86205,0.0,0.0,0.0
1408,0.24271517,0.10624341,0.90263736,-0.33918643,30.11265,-8.924295,-78.127556,0.0,0.0,0.0
1409,0.24220002,0.10593931,0.9028872,-0.33898473,29.641605,-8.124187,-77.75615,0.0,0.0,0.0
1410,0.66012406,0.67066675,-0.14195171,0.30707005,29.320953,-7.2332063,-77.43469,0.0,0.0,0.0
1411,0.6594468,0.6712488,-0.14280795,0.3068565,29.550587,-8.192858,-77.596985,0.0,0.0,0.0
1412,0.28707996,0.061901234,0.8914751,-0.3450007,29.176151,-7.311997,-77.30736,0.0,0.0,0.0
1413,0.6148833,0.7188691,-0.13400163,0.2952784,29.562166,-8.164405,-77.66005,0.0,0.0,0.0
1414,0.34154943,-0.04543785,0.9213582,-0.17994,30.082664,-8.893401,-78.10463,0.0,0.0,0.0
1415,0.46474168,0.8045866,-0.05977121,0.3648054,29.45979,-8.318657,-77.573875,0.0,0.0,0.0
1416,0.46510002,0.8049143,-0.06059673,0.3634873,30.099518,-8.877213,-78.10186,0.0,0.0,0.0
1417,0.46596763,0.80538243,-0.060614213,0.36132982,30.651585,-9.50596,-78.64948,0.0,0.0,0.0
1418,0.46529746,0.8060231,-0.062261034,0.3604838,31.326103,-9.961357,-79.23055,0.0,0.0,0.0
1419,0.46476683,0.8064351,-0.06344251,0.3600406,31.891905,-10.613236,-79.73545,0.0,0.0,0.0
1420,0.4656666,0.8060681,-0.06382364,0.35963225,31.235518,-10.078906,-79.202866,0.0,0.0,0.0
1421,-0.012236722,-0.2957273,0.554544,0.77773815,30.857811,-10.555319,-78.408905,0.0,0.0,0.0
1422,-0.012316446,-0.2960353,0.55435896,0.7777516,30.556576,-9.603365,-78.46406,0.0,0.0,0.0
1423,-0.012626931,-0.29601696,0.55480427,0.777436,30.873447,-10.540299,-78.31659,0.0,0.0,0.0
1424,-0.50430506,0.81926215,0.23769125,0.13412246,31.142694,-11.493839,-78.18143,0.0,0.0,0.0
1425,0.02101705,-0.28890273,0.65059155,0.7020143,31.350653,-12.440747,-77.93624,0.0,0.0,0.0
1426,0.66894335,0.7114118,0.07841513,0.20064698,31.068659,-12.564672,-76.98486,0.0,0.0,0.0
1427,0.6692798,0.71087855,0.07866904,0.20131417,30.814493,-12.126862,-76.12247,0.0,0.0,0.0
1428,0.66927826,0.71121466,0.07876968,0.20008905,31.156961,-12.952289,-76.57123,0.0,0.0,0.0
1429,0.13426316,-0.10244805,0.8829289,-0.4380803,30.78263,-12.080411,-76.25546,0.0,0.0,0.0
1430,0.13359728,-0.10262177,0.88320065,-0.4376953,31.19239,-12.945121,-76.54594,0.0,0.0,0.0
1431,0.13238797,-0.10277875,0.8835896,-0.43724057,30.853958,-12.04985,-76.25619,0.0,0.0,0.0
1432,0.13212377,-0.10283699,0.8833036,-0.43788424,30.469707,-11.175372,-75.960144,0.0,0.0,0.0
1433,0.697452,0.68077564,0.07836134,0.20967753,30.088184,-10.292744,-75.68554,0.0,0.0,0.0
1434,0.14814952,-0.123280816,0.8880735,-0.41734755,30.494877,-11.158092,-75.97842,0.0,0.0,0.0
1435,0.62911075,0.7322811,0.10674856,0.23788399,30.054506,-10.338107,-75.61277,0.0,0.0,0.0
1436,0.62826806,0.73248714,0.106894195,0.23940647,30.516478,-11.121666,-76.028244,0.0,0.0,0.0
1437,0.6277122,0.73291254,0.10690189,0.23955925,31.015673,-11.856083,-76.48806,0.0,0.0,0.0
1438,0.6267659,0.7333266,0.1067544,0.24083197,30.572231,-11.115336,-75.98343,0.0,0.0,0.0
1439,0.6258433,0.7333404,0.106531285,0.24327584,31.042927,-11.8983965,-76.38995,0.0,0.0,0.0
1440,0.14596389,-0.11697179,0.8928593,-0.40965158,30.600689,-11.083721,-76.01482,0.0,0.0,0.0
1441,0.14593056,-0.1156941,0.89293885,-0.40985277,31.051888,-11.921176,-76.32318,0.0,0.0,0.0
